Time (s),Detected,X,Y,Radius (px),Distance (m)
15.29,1,1,217,10.05,1
15.32,0,-1,-1,0,1
15.36,0,-1,-1,0,1
15.39,0,-1,-1,0,1
15.42,0,-1,-1,0,1
15.45,0,-1,-1,0,1
15.48,1,1,217,11.54,1
15.51,1,11,228,24.62,1
15.54,1,18,237,28.72,1
15.57,1,27,246,31.39,1
15.6,1,44,256,32.92,1
15.64,1,66,266,35.44,1
15.68,1,117,285,38.59,1
15.71,1,145,293,39.2,1
15.74,1,211,305,40.96,1
15.77,1,245,308,41.22,1
15.8,1,281,310,40.95,1
15.83,1,317,309,40.33,1
15.86,1,388,303,38.94,1
15.9,1,422,296,37.98,1
15.93,1,454,288,37.24,1
15.96,1,484,279,36.54,1
15.99,1,512,270,35.86,1
16.02,1,560,250,34.59,1
16.06,1,575,241,33.78,1
16.09,1,591,225,25.54,1
16.12,1,596,219,14.53,1
16.16,0,-1,-1,0,1
16.19,0,-1,-1,0,1
16.22,0,-1,-1,0,1
16.26,0,-1,-1,0,1
16.29,0,-1,-1,0,1
16.32,0,-1,-1,0,1
16.34,1,594,223,21.05,1
16.38,1,588,230,29.07,1
16.41,1,580,238,33.1,1
16.44,1,569,247,35.81,1
16.46,1,523,266,36.63,1
16.5,1,496,276,37.24,1
16.54,1,467,285,38.08,1
16.57,1,401,301,39.65,1
16.6,1,367,306,40.5,1
16.63,1,331,309,40.97,1
16.66,1,261,309,41.49,1
16.7,1,228,307,41.28,1
16.72,1,194,303,40.81,1
16.76,1,164,298,40.2,1
16.79,1,109,283,37.63,1
16.82,1,85,274,36.07,1
16.85,1,63,265,34.69,1
16.88,1,45,257,32.63,1
16.91,1,20,240,29.45,1
16.94,1,14,232,26.13,1
16.97,1,10,227,23.62,1
17.0,1,6,223,22.59,1
17.03,1,4,220,20.6,1
17.06,1,2,218,18.53,1
17.09,1,3,219,20.03,1
17.13,1,5,220,21.1,1
17.16,1,11,229,24.75,1
17.19,1,17,235,27.74,1
17.22,1,23,243,30.83,1
17.25,1,35,251,31.34,1
17.29,1,52,260,33.26,1
17.31,1,94,278,37.11,1
17.35,1,119,286,38.01,1
17.38,1,145,293,38.36,1
17.41,1,206,304,40.03,1
17.44,1,238,308,40.28,1
17.47,1,271,310,40.27,1
17.5,1,305,309,39.84,1
17.53,1,339,308,39.33,1
17.57,1,404,300,38.0,1
17.59,1,436,293,37.23,1
17.63,1,465,285,36.51,1
17.66,1,492,277,35.79,1
17.69,1,517,268,35.22,1
17.71,1,560,251,34.08,1
17.75,1,574,243,33.98,1
17.79,1,582,236,31.53,1
17.82,1,592,224,23.55,1
17.85,1,596,220,16.53,1
17.88,0,-1,-1,0,1
17.92,0,-1,-1,0,1
17.95,0,-1,-1,0,1
17.98,1,596,221,16.03,1
18.02,1,588,230,29.52,1
18.05,1,582,236,32.32,1
18.08,1,575,243,34.62,1
18.11,1,561,251,35.16,1
18.14,1,517,269,36.37,1
18.17,1,491,278,37.05,1
18.21,1,464,286,37.65,1
18.23,1,434,294,38.35,1
18.27,1,370,306,39.93,1
18.3,1,337,308,40.32,1
18.33,1,303,310,41.18,1
18.36,1,238,308,40.66,1
18.39,1,207,305,40.35,1
18.42,1,177,300,39.4,1
18.46,1,149,294,38.37,1
18.48,1,124,287,37.5,1
18.52,1,80,272,34.86,1
18.55,1,61,264,33.72,1
18.58,1,45,257,32.11,1
18.61,1,23,243,30.8,1
18.64,1,18,237,27.65,1
18.68,1,14,232,25.54,1
18.7,1,12,229,24.65,1
18.73,1,10,227,24.05,1
18.76,1,10,227,24.05,1
18.8,1,12,229,24.7,1
18.83,1,14,232,25.84,1
18.86,1,24,243,30.76,1
18.9,1,33,250,30.76,1
18.93,1,46,257,31.74,1
18.96,1,81,272,34.34,1
18.99,1,102,280,35.96,1
19.03,1,125,287,37.17,1
19.07,1,177,300,39.2,1
19.1,1,207,304,39.78,1
19.13,1,237,308,39.83,1
19.16,1,300,309,39.45,1
19.2,1,332,309,38.94,1
19.23,1,364,306,38.45,1
19.26,1,394,302,37.65,1
19.29,1,452,289,36.31,1
19.32,1,479,281,35.92,1
19.36,1,503,274,35.41,1
19.39,1,525,266,34.65,1
19.42,1,562,250,33.82,1
19.46,1,581,238,32.21,1
19.49,1,585,233,30.65,1
19.53,1,589,229,28.57,1
19.56,1,591,227,26.04,1
19.59,1,593,225,24.05,1
19.62,1,592,226,25.54,1
19.65,1,590,229,28.52,1
19.69,1,586,232,30.6,1
19.72,1,576,243,33.9,1
19.75,1,566,249,35.0,1
19.78,1,549,257,35.1,1
19.82,1,507,273,36.29,1
19.85,1,483,281,36.89,1
19.88,1,456,288,37.43,1
19.91,1,428,295,38.24,1
19.94,1,367,305,39.29,1
19.97,1,336,308,40.15,1
